song_id,song,artist,reentry_date,previous_rank,reentry_rank,rank_jump,previous_popularity,reentry_popularity,popularity_change,popularity_change_rate,peak_rank_after_reentry,peak_date,peak_improvement,retention_days,rank_recovery_speed,rank_volatility,momentum_score
Attention - NewJeans,Attention,NewJeans,2024-07-07,29,37,-8,84,85,1,1.1904761904761905,26,2024-07-14,11,358,1.5714285714285714,2.74145416417201,3.3619047619047615
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2025-01-16,50,49,1,84,83,-1,-1.1904761904761905,37,2025-03-04,12,144,0.2553191489361702,4.75146176338281,3.351063829787234
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2025-02-25,49,49,0,83,82,-1,-1.2048192771084338,37,2025-03-04,12,104,1.7142857142857142,4.962670568711339,3.342857142857143
BIRDS OF A FEATHER - Billie Eilish,BIRDS OF A FEATHER,Billie Eilish,2025-07-12,26,28,-2,98,98,0,0.0,15,2025-08-15,13,136,0.38235294117647056,3.1237918136722813,3.3264705882352943
OMG - NewJeans,OMG,NewJeans,2025-06-01,50,45,5,81,81,0,0.0,38,2025-06-20,7,136,0.3684210526315789,3.0821647999934108,3.3236842105263156
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2025-01-12,47,50,-3,84,84,0,0.0,37,2025-03-04,13,148,0.2549019607843137,4.571587064031885,3.3009803921568626
Ditto - NewJeans,Ditto,NewJeans,2025-10-18,50,39,11,77,77,0,0.0,39,2025-10-18,0,19,0.0,4.5,3.3
Melt Down - DAY6,Melt Down,DAY6,2025-10-06,37,40,-3,65,65,0,0.0,28,2025-10-15,12,39,1.3333333333333333,5.540117920621768,3.2666666666666666
Rainbow - Lim Young Woong,Rainbow,Lim Young Woong,2025-06-18,49,50,-1,50,51,1,2.0,40,2025-06-26,10,56,1.25,3.1985323850607714,3.25
Rainy Days - V,Rainy Days,V,2025-03-11,50,44,6,80,80,0,0.0,39,2025-03-16,5,14,1.0,5.403702434442518,3.25
Somebody - Jung Kook,Somebody,Jung Kook,2025-01-28,50,46,4,82,82,0,0.0,38,2025-03-03,8,42,0.23529411764705882,3.155262060488813,3.2470588235294118
Fact Check - NCT 127,Fact Check,NCT 127,2024-10-19,44,50,-6,70,74,4,5.714285714285714,46,2024-10-20,4,2,4.0,0.0,3.2285714285714286
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,2024-05-28,47,44,3,73,72,-1,-1.36986301369863,35,2024-06-22,9,37,0.36,5.411954933140807,3.222
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,2024-06-10,45,45,0,72,71,-1,-1.3888888888888888,33,2024-06-22,12,30,1.0,5.744321536691475,3.2
Super Shy - NewJeans,Super Shy,NewJeans,2025-07-12,38,39,-1,81,81,0,0.0,29,2025-07-15,10,70,3.3333333333333335,3.233812706189525,3.166666666666667
Super - SEVENTEEN,Super,SEVENTEEN,2024-07-07,33,47,-14,88,88,0,0.0,37,2024-07-10,10,33,3.3333333333333335,2.756003547812585,3.166666666666667
Too Sad to Dance - Jung Kook,Too Sad to Dance,Jung Kook,2025-03-21,41,50,-9,78,78,0,0.0,43,2025-03-22,7,3,7.0,3.5,3.1500000000000004
I Love You - Lim Young Woong,I Love You,Lim Young Woong,2025-02-18,50,47,3,58,58,0,0.0,42,2025-02-19,5,20,5.0,3.5101264442069584,3.15
Drama - aespa,Drama,aespa,2025-03-26,37,35,2,84,83,-1,-1.1904761904761905,25,2025-05-24,10,201,0.1694915254237288,3.1451443268573596,3.1338983050847458
Melt Down - DAY6,Melt Down,DAY6,2025-11-01,48,46,2,62,62,0,0.0,38,2025-11-04,8,13,2.6666666666666665,4.060788100849391,3.1333333333333333
Promise - Jimin,Promise,Jimin,2024-07-03,41,47,-6,77,77,0,0.0,36,2024-07-09,11,10,1.8333333333333333,6.574360974438673,3.1166666666666667
MANIAC - VIVIZ,MANIAC,VIVIZ,2025-02-09,49,48,1,81,81,0,0.0,40,2025-02-11,8,20,4.0,3.7332961307670196,3.0999999999999996
Interlude : Dive - Jimin,Interlude : Dive,Jimin,2025-03-26,27,27,0,74,74,0,0.0,15,2025-04-21,12,96,0.46153846153846156,5.118422129153379,3.0923076923076924
OMG - NewJeans,OMG,NewJeans,2025-05-20,49,50,-1,81,81,0,0.0,38,2025-06-20,12,148,0.3870967741935484,3.0720731007081645,3.07741935483871
Let's Say Goodbye - Parc Jae Jung,Let's Say Goodbye,Parc Jae Jung,2024-09-14,48,46,2,55,55,0,0.0,37,2024-09-22,9,18,1.125,4.3417981381755135,3.075
Who (Shibuyakei Remix) - Jimin,Who (Shibuyakei Remix),Jimin,2025-11-06,42,37,5,65,65,0,0.0,31,2025-11-24,6,22,0.3333333333333333,5.826448317800476,3.066666666666667
Somebody - Jung Kook,Somebody,Jung Kook,2025-01-25,49,50,-1,84,82,-2,-2.380952380952381,38,2025-03-03,12,45,0.32432432432432434,3.2093613071762426,3.064864864864865
Somebody - Jung Kook,Somebody,Jung Kook,2024-12-06,47,48,-1,86,86,0,0.0,37,2024-12-13,11,95,1.5714285714285714,3.6946469616493447,3.064285714285714
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2024-12-20,48,49,-1,86,85,-1,-1.1627906976744187,37,2025-03-04,12,171,0.16216216216216217,4.156283358726243,3.0324324324324325
Perfect Night - LE SSERAFIM,Perfect Night,LE SSERAFIM,2025-08-14,41,37,4,81,81,0,0.0,30,2025-09-02,7,69,0.3684210526315789,5.398396732091031,3.0236842105263158
WAY 4 LUV - PLAVE,WAY 4 LUV,PLAVE,2025-10-25,48,47,1,60,60,0,0.0,41,2025-10-26,6,3,6.0,7.5,3.0
Who (Beautiful Mind Remix) - Jimin,Who (Beautiful Mind Remix),Jimin,2025-11-20,41,45,-4,65,65,0,0.0,35,2025-11-24,10,8,2.5,7.108488745499844,3.0
Rainbow - Lim Young Woong,Rainbow,Lim Young Woong,2025-06-24,48,42,6,51,52,1,1.9607843137254901,40,2025-06-26,2,50,1.0,3.1104910096297744,2.9901960784313726
Memories - RIIZE,Memories,RIIZE,2024-09-25,47,50,-3,73,73,0,0.0,39,2024-10-06,11,25,1.0,2.7880535558675135,2.95
Bling-Bang-Bang-Born - Creepy Nuts,Bling-Bang-Bang-Born,Creepy Nuts,2025-03-13,50,48,2,92,91,-1,-1.0869565217391304,40,2025-03-18,8,18,1.6,2.988868236194653,2.92
Rainbow - Lim Young Woong,Rainbow,Lim Young Woong,2025-06-21,50,48,2,51,51,0,0.0,40,2025-06-26,8,53,1.6,3.2256278373698795,2.92
Rainy Days - V,Rainy Days,V,2025-03-02,33,50,-17,82,81,-1,-1.2195121951219512,39,2025-03-16,11,23,0.7857142857142857,3.934372877705976,2.907142857142857
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-05-20,50,48,2,57,57,0,0.0,39,2025-06-24,9,87,0.2571428571428571,2.9089898972361903,2.9014285714285717
Who (Beautiful Mind Remix) - Jimin,Who (Beautiful Mind Remix),Jimin,2025-10-19,43,44,-1,64,64,0,0.0,34,2025-10-24,10,40,2.0,4.888502934181384,2.9
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2025-01-05,43,46,-3,81,83,2,2.4691358024691357,37,2025-03-04,9,155,0.15517241379310345,4.333846123505335,2.8983184333759047
Lilith (feat. SUGA of BTS) (Diablo IV Anthem) - Halsey & SUGA,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey & SUGA,2024-07-22,47,46,1,86,85,-1,-1.1627906976744187,36,2024-08-12,10,54,0.47619047619047616,3.4429880433522664,2.895238095238095
Somebody - Jung Kook,Somebody,Jung Kook,2025-02-13,48,49,-1,82,81,-1,-1.2195121951219512,38,2025-03-03,11,26,0.6111111111111112,3.9042355917074927,2.8722222222222222
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-05-07,49,42,7,56,56,0,0.0,39,2025-06-24,3,100,0.0625,2.993325909419153,2.8625000000000003
Promise - Jimin,Promise,Jimin,2024-06-02,42,42,0,77,77,0,0.0,31,2024-06-22,11,41,0.55,5.8701769485977,2.86
ETA - NewJeans,ETA,NewJeans,2025-10-18,50,50,0,78,79,1,1.282051282051282,42,2025-10-21,8,19,2.6666666666666665,3.491060010942235,2.8538461538461535
ETA - NewJeans,ETA,NewJeans,2025-10-20,50,45,5,79,79,0,0.0,42,2025-10-21,3,17,3.0,2.8674417556808756,2.85
SPOT! - ZICO & JENNIE,SPOT!,ZICO & JENNIE,2025-10-21,47,45,2,83,78,-5,-6.024096385542169,40,2025-10-22,5,2,5.0,0.0,2.85
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2025-01-10,46,47,-1,83,84,1,1.2048192771084338,37,2025-03-04,10,150,0.18867924528301888,4.479545348650045,2.8389406683337124
Who (Beautiful Mind Remix) - Jimin,Who (Beautiful Mind Remix),Jimin,2025-10-27,42,46,-4,65,65,0,0.0,35,2025-11-24,11,32,0.39285714285714285,4.955804677345546,2.8285714285714287
Get A Guitar - RIIZE,Get A Guitar,RIIZE,2025-04-06,48,49,-1,67,67,0,0.0,41,2025-04-08,8,19,4.0,3.177855476905576,2.8
Not Like Us - Kendrick Lamar,Not Like Us,Kendrick Lamar,2025-05-30,29,48,-19,98,98,0,0.0,37,2025-07-14,11,66,0.24444444444444444,2.90305961048698,2.798888888888889
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-05-02,48,50,-2,57,57,0,0.0,39,2025-06-24,11,105,0.20754716981132076,3.087860702967385,2.7915094339622644
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-04-29,49,50,-1,57,57,0,0.0,39,2025-06-24,11,108,0.19642857142857142,3.0477678535099897,2.789285714285714
Cruel Summer - Taylor Swift,Cruel Summer,Taylor Swift,2025-06-12,48,50,-2,96,88,-8,-8.333333333333332,39,2025-08-15,11,99,0.171875,2.2555199494162164,2.784375
Super Shy - NewJeans,Super Shy,NewJeans,2025-03-02,32,32,0,88,88,0,0.0,21,2025-05-06,11,202,0.16923076923076924,2.888751004992993,2.7838461538461536
Somebody - Jung Kook,Somebody,Jung Kook,2024-12-21,46,49,-3,85,84,-1,-1.1764705882352942,38,2025-03-03,11,80,0.1527777777777778,3.139247566447526,2.7805555555555554
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2024-12-16,42,48,-6,86,86,0,0.0,37,2025-03-04,11,175,0.14102564102564102,4.052289801035823,2.778205128205128
Candy (Feat. Zion.T) - Jay Park,Candy (Feat. Zion.T),Jay Park,2024-05-31,49,47,2,59,62,3,5.084745762711865,45,2024-06-01,2,10,2.0,2.943920288775949,2.7711864406779663
Memories - RIIZE,Memories,RIIZE,2024-10-02,44,47,-3,73,74,1,1.36986301369863,39,2024-10-06,8,18,2.0,2.8381971957211336,2.7424657534246575
Closer to You (feat. Major Lazer) - Jung Kook,Closer to You (feat. Major Lazer),Jung Kook,2024-12-29,47,43,4,85,81,-4,-4.705882352941177,37,2025-03-04,6,162,0.09230769230769231,4.253215695212271,2.7184615384615385
Shot Glass of Tears - Jung Kook,Shot Glass of Tears,Jung Kook,2024-12-12,47,47,0,86,86,0,0.0,41,2024-12-13,6,18,6.0,3.6660605559646715,2.7
FRI(END)S - V,FRI(END)S,V,2025-06-30,48,49,-1,88,88,0,0.0,43,2025-07-01,6,23,6.0,2.6457513110645907,2.7
Grain of Sand - Lim Young Woong,Grain of Sand,Lim Young Woong,2025-11-05,49,46,3,58,58,0,0.0,40,2025-11-09,6,18,1.5,3.208983928702554,2.7
My Love Mine All Mine - Mitski,My Love Mine All Mine,Mitski,2025-03-27,50,41,9,96,95,-1,-1.0416666666666665,41,2025-03-27,0,4,0.0,1.0,2.6999999999999997
T.B.H - QWER,T.B.H,QWER,2025-09-29,50,44,6,60,59,-1,-1.6666666666666667,42,2025-09-30,2,20,2.0,2.4854606802159247,2.6999999999999997
"How can I love the heartbreak, you're the one I love - AKMU","How can I love the heartbreak, you're the one I love",AKMU,2025-10-24,44,44,0,61,61,0,0.0,34,2025-11-04,10,26,0.9090909090909091,5.267662089474693,2.6818181818181817
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-05-10,49,46,3,56,56,0,0.0,39,2025-06-24,7,97,0.15555555555555556,2.817141829699502,2.681111111111111
Drama - aespa,Drama,aespa,2025-03-15,35,32,3,85,85,0,0.0,25,2025-05-24,7,212,0.1,3.267110781077225,2.67
Too Sad to Dance - Jung Kook,Too Sad to Dance,Jung Kook,2024-12-14,50,47,3,85,85,0,0.0,40,2025-03-17,7,100,0.07526881720430108,4.746642207381757,2.66505376344086
Beautiful Things - Benson Boone,Beautiful Things,Benson Boone,2025-03-02,28,26,2,99,100,1,1.0101010101010102,20,2025-03-06,6,60,1.5,1.9819126719750242,2.652525252525252
OMG - NewJeans,OMG,NewJeans,2025-07-24,50,42,8,80,80,0,0.0,41,2025-10-13,1,83,0.012345679012345678,3.507927529974865,2.6524691358024692
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-06-10,49,49,0,57,51,-6,-10.526315789473683,39,2025-06-24,10,66,0.7142857142857143,3.0057343155226155,2.642857142857143
Christmas Love - Jimin,Christmas Love,Jimin,2024-12-20,33,30,3,71,71,0,0.0,24,2024-12-25,6,9,1.2,8.788308995478026,2.6399999999999997
Holssi - IU,Holssi,IU,2025-03-02,24,33,-9,69,70,1,1.4492753623188406,25,2025-03-08,8,25,1.3333333333333333,2.6212112275281685,2.6289855072463766
Somebody - Jung Kook,Somebody,Jung Kook,2025-02-08,48,47,1,82,82,0,0.0,38,2025-03-03,9,31,0.391304347826087,3.628824513108725,2.628260869565217
Cruel Summer - Taylor Swift,Cruel Summer,Taylor Swift,2025-06-17,49,47,2,88,88,0,0.0,39,2025-08-15,8,94,0.13559322033898305,2.365492666561356,2.6271186440677967
Too Sad to Dance - Jung Kook,Too Sad to Dance,Jung Kook,2024-12-09,50,48,2,86,86,0,0.0,40,2025-03-17,8,105,0.08163265306122448,4.271760045262084,2.616326530612245
Seven (feat. Latto) (Explicit Ver.) - Jung Kook & Latto,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,2024-07-19,1,1,0,86,95,9,10.465116279069768,1,2024-07-19,0,108,0.0,0.0,2.616279069767442
My Love Mine All Mine - Mitski,My Love Mine All Mine,Mitski,2025-03-22,48,50,-2,96,96,0,0.0,41,2025-03-27,9,9,1.8,6.182412330330469,2.61
Rainbow - Lim Young Woong,Rainbow,Lim Young Woong,2025-06-07,49,50,-1,55,55,0,0.0,40,2025-06-26,10,67,0.5263157894736842,3.0181099389031183,2.6052631578947367
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-07-15,50,46,4,55,56,1,1.8181818181818181,43,2025-07-18,3,31,1.0,1.749635530559413,2.6045454545454545
Hype Boy - NewJeans,Hype Boy,NewJeans,2025-07-12,41,35,6,78,78,0,0.0,32,2025-07-25,3,94,0.23076923076923078,3.0431514873658014,2.596153846153846
Somebody - Jung Kook,Somebody,Jung Kook,2025-02-10,47,48,-1,82,82,0,0.0,38,2025-03-03,10,29,0.47619047619047616,3.759012837806343,2.5952380952380953
Not Like Us - Kendrick Lamar,Not Like Us,Kendrick Lamar,2025-06-22,44,47,-3,98,93,-5,-5.1020408163265305,37,2025-07-14,10,43,0.45454545454545453,2.8497532787944992,2.590909090909091
Somebody - Jung Kook,Somebody,Jung Kook,2025-02-02,48,48,0,82,82,0,0.0,38,2025-03-03,10,37,0.3448275862068966,3.5188381921057728,2.5689655172413794
Grain of Sand - Lim Young Woong,Grain of Sand,Lim Young Woong,2025-11-03,47,49,-2,58,58,0,0.0,40,2025-11-09,9,20,1.5,3.2054159415003682,2.55
My Love Mine All Mine - Mitski,My Love Mine All Mine,Mitski,2025-03-19,50,47,3,96,96,0,0.0,41,2025-03-27,6,12,0.75,4.882622246293481,2.55
Super Shy - NewJeans,Super Shy,NewJeans,2025-03-26,29,31,-2,85,85,0,0.0,21,2025-05-06,10,178,0.24390243902439024,2.9323937889262646,2.548780487804878
Sunflower - Spider-Man: Into the Spider-Verse - Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2024-07-07,32,50,-18,88,89,1,1.1363636363636365,45,2024-07-08,5,80,5.0,2.0024984394500787,2.534090909090909
Too Sad to Dance - Jung Kook,Too Sad to Dance,Jung Kook,2024-12-04,46,50,-4,86,86,0,0.0,40,2025-03-17,10,110,0.0970873786407767,4.112143263825109,2.5194174757281553
Promise - Jimin,Promise,Jimin,2024-06-28,45,42,3,77,77,0,0.0,36,2024-07-09,6,15,0.5454545454545454,6.356886030125127,2.509090909090909
Dance The Night (From Barbie The Album) - Dua Lipa,Dance The Night (From Barbie The Album),Dua Lipa,2024-07-30,41,50,-9,96,96,0,0.0,41,2024-08-06,9,13,1.2857142857142858,2.3392781412696997,2.507142857142857
Click Like (Prod. Crush) (Feat. Paul Blanco) - Various Artists,Click Like (Prod. Crush) (Feat. Paul Blanco),Various Artists,2024-09-13,41,48,-7,60,66,6,10.0,48,2024-09-13,0,1,0.0,0.0,2.5
My Love Mine All Mine - Mitski,My Love Mine All Mine,Mitski,2025-03-02,50,46,4,99,98,-1,-1.0101010101010102,41,2025-03-27,5,29,0.2,3.7305048809332315,2.49
Bling-Bang-Bang-Born - Creepy Nuts,Bling-Bang-Bang-Born,Creepy Nuts,2025-03-15,48,45,3,91,91,0,0.0,40,2025-03-18,5,16,1.6666666666666667,2.980378006432152,2.4833333333333334
Cruel Summer - Taylor Swift,Cruel Summer,Taylor Swift,2025-08-07,47,48,-1,93,92,-1,-1.0752688172043012,39,2025-08-15,9,43,1.125,2.558808316384797,2.475
Boom Boom Bass - RIIZE,Boom Boom Bass,RIIZE,2025-08-14,37,33,4,69,68,-1,-1.4492753623188406,29,2025-08-17,4,42,1.3333333333333333,3.6828582788245656,2.466666666666667
Dance The Night (From Barbie The Album) - Dua Lipa,Dance The Night (From Barbie The Album),Dua Lipa,2024-06-09,42,46,-4,86,90,4,4.651162790697675,41,2024-07-27,5,64,0.10416666666666667,3.1991209730174317,2.4336240310077524
Rainbow - Lim Young Woong,Rainbow,Lim Young Woong,2025-06-16,48,49,-1,51,50,-1,-1.9607843137254901,40,2025-06-26,9,58,0.9,3.161861817223565,2.43
Grain of Sand - Lim Young Woong,Grain of Sand,Lim Young Woong,2025-10-22,49,47,2,58,58,0,0.0,40,2025-11-09,7,32,0.3888888888888889,3.149990106830527,2.427777777777778
Lucky Girl Syndrome - ILLIT,Lucky Girl Syndrome,ILLIT,2025-06-02,45,43,2,78,77,-1,-1.282051282051282,39,2025-06-03,4,12,4.0,3.0590888662080453,2.4000000000000004
Hate You - Jung Kook,Hate You,Jung Kook,2025-03-11,43,47,-4,81,81,0,0.0,39,2025-03-15,8,20,2.0,2.990180006385608,2.4
Melt Down - DAY6,Melt Down,DAY6,2025-11-10,50,42,8,62,61,-1,-1.6129032258064515,42,2025-11-10,0,4,0.0,1.247219128924647,2.4
FIELD TRIP - ¥$ & Kanye West & Ty Dolla $ign,FIELD TRIP,¥$ & Kanye West & Ty Dolla $ign,2025-08-24,39,31,8,81,78,-3,-3.7037037037037033,31,2025-08-24,0,2,0.0,0.0,2.4
Cruel Summer - Taylor Swift,Cruel Summer,Taylor Swift,2025-08-14,46,41,5,93,93,0,0.0,39,2025-08-15,2,36,2.0,2.3211538298959886,2.4
EASY - LE SSERAFIM,EASY,LE SSERAFIM,2025-08-14,42,34,8,80,80,0,0.0,34,2025-08-14,0,18,0.0,4.33507778572473,2.4
My Love Mine All Mine - Mitski,My Love Mine All Mine,Mitski,2025-03-15,47,50,-3,97,96,-1,-1.0309278350515463,41,2025-03-27,9,16,0.75,4.633812924819281,2.4
Dangerously - Charlie Puth,Dangerously,Charlie Puth,2024-06-13,46,49,-3,63,64,1,1.5873015873015872,42,2024-06-19,7,19,1.1666666666666667,5.079916884709391,2.38015873015873
Seven (feat. Latto) (Instrumental) - Jung Kook & Latto,Seven (feat. Latto) (Instrumental),Jung Kook & Latto,2024-07-19,10,10,0,74,80,6,8.108108108108109,9,2024-07-21,1,19,0.5,7.896905160321423,2.3770270270270273
Taste - Sabrina Carpenter,Taste,Sabrina Carpenter,2025-09-20,48,47,1,95,96,1,1.0526315789473684,43,2025-09-21,4,10,4.0,4.031128874149275,2.363157894736842
Cruel Summer - Taylor Swift,Cruel Summer,Taylor Swift,2025-04-26,48,46,2,96,96,0,0.0,39,2025-08-15,7,146,0.06306306306306306,2.2407216099581255,2.3626126126126126
Let's Say Goodbye - Parc Jae Jung,Let's Say Goodbye,Parc Jae Jung,2024-07-30,39,38,1,53,53,0,0.0,30,2024-08-27,8,64,0.2857142857142857,3.549303400752482,2.3571428571428568
Do or Die - Lim Young Woong,Do or Die,Lim Young Woong,2025-11-03,49,45,4,60,59,-1,-1.6666666666666667,41,2025-11-09,4,17,0.6666666666666666,3.17274747350183,2.3333333333333335
Rainbow - Lim Young Woong,Rainbow,Lim Young Woong,2025-06-04,49,49,0,57,55,-2,-3.508771929824561,40,2025-06-26,9,70,0.4090909090909091,2.9885377736765113,2.331818181818182
3D (Justin Timberlake Remix) - Jung Kook & Justin Timberlake,3D (Justin Timberlake Remix),Jung Kook & Justin Timberlake,2024-12-03,28,38,-10,71,75,4,5.633802816901409,36,2024-12-04,2,3,2.0,6.0,2.3084507042253524
"Our Blues, Our Life - Lim Young Woong","Our Blues, Our Life",Lim Young Woong,2025-06-30,50,50,0,53,54,1,1.8867924528301887,43,2025-07-18,7,46,0.3888888888888889,1.8257418583505538,2.2994758909853252
Not Like Us - Kendrick Lamar,Not Like Us,Kendrick Lamar,2025-07-07,44,40,4,95,96,1,1.0526315789473684,37,2025-07-14,3,28,0.42857142857142855,2.8550029188543165,2.2988721804511276
Talk Saxy - RIIZE,Talk Saxy,RIIZE,2024-11-07,40,50,-10,65,67,2,3.076923076923077,44,2025-01-13,6,82,0.08955223880597014,2.576384113838776,2.287141216991963
OMG - NewJeans,OMG,NewJeans,2025-08-17,48,50,-2,80,80,0,0.0,41,2025-10-13,9,59,0.15789473684210525,3.3541019662496847,2.281578947368421
CARNIVAL - ¥$ & Kanye West & Ty Dolla $ign,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,2025-03-08,50,48,2,96,96,0,0.0,42,2025-03-15,6,13,0.8571428571428571,3.337497399083464,2.2714285714285714
Like Crazy - Jimin,Like Crazy,Jimin,2025-08-14,14,17,-3,85,84,-1,-1.1764705882352942,8,2025-11-23,9,106,0.0891089108910891,6.913448165173756,2.267821782178218
Love Letter - Lim Young Woong,Love Letter,Lim Young Woong,2024-12-23,43,49,-6,59,58,-1,-1.694915254237288,41,2024-12-29,8,47,1.3333333333333333,2.0245712852080286,2.2666666666666666
Love 119 - RIIZE,Love 119,RIIZE,2025-03-02,26,28,-2,73,72,-1,-1.36986301369863,20,2025-03-08,8,57,1.3333333333333333,3.7021103848717356,2.2666666666666666
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2024-12-28,22,42,-20,82,79,-3,-3.6585365853658534,33,2025-09-02,9,262,0.036290322580645164,4.400956833761446,2.257258064516129
Taste - Sabrina Carpenter,Taste,Sabrina Carpenter,2025-09-28,47,50,-3,96,96,0,0.0,45,2025-09-29,5,2,5.0,0.0,2.25
Teddy Bear - STAYC,Teddy Bear,STAYC,2024-05-21,47,47,0,74,74,0,0.0,42,2024-05-22,5,16,5.0,3.5790944881871867,2.25
Alone - Jimin,Alone,Jimin,2025-03-15,23,23,0,77,77,0,0.0,15,2025-03-22,8,128,1.1428571428571428,5.0433242270870275,2.2285714285714286
wherever u r (ft. V of BTS) - UMI & V,wherever u r (ft. V of BTS),UMI & V,2025-03-09,49,49,0,84,84,0,0.0,41,2025-03-16,8,8,1.1428571428571428,1.0,2.2285714285714286
Like Crazy (Instrumental) - Jimin,Like Crazy (Instrumental),Jimin,2024-06-14,47,49,-2,68,68,0,0.0,41,2024-06-21,8,9,1.1428571428571428,3.7416573867739413,2.2285714285714286
Mars - D.O.,Mars,D.O.,2025-05-18,48,47,1,65,70,5,7.6923076923076925,47,2025-05-18,0,1,0.0,0.0,2.223076923076923
Cupid - Twin Ver. - FIFTY FIFTY,Cupid - Twin Ver.,FIFTY FIFTY,2024-07-07,31,43,-12,99,99,0,0.0,36,2024-07-10,7,31,2.3333333333333335,3.807373602629508,2.216666666666667
VIBE (feat. Jimin of BTS) - TAEYANG,VIBE (feat. Jimin of BTS),TAEYANG,2024-10-26,49,50,-1,72,71,-1,-1.3888888888888888,43,2024-10-29,7,17,2.3333333333333335,3.6932370625238775,2.216666666666667
MANIAC - VIVIZ,MANIAC,VIVIZ,2025-02-03,46,48,-2,81,81,0,0.0,40,2025-02-11,8,26,1.0,3.370459909270543,2.2
Face-off - Jimin,Face-off,Jimin,2025-03-02,27,24,3,78,78,0,0.0,19,2025-03-22,5,141,0.25,4.55031979380807,2.1999999999999997
Dangerously - Charlie Puth,Dangerously,Charlie Puth,2024-07-01,50,44,6,64,65,1,1.5625,44,2024-07-01,0,1,0.0,0.0,2.190625
Alone - Jimin,Alone,Jimin,2025-07-01,26,50,-24,70,71,1,1.4285714285714286,43,2025-07-19,7,20,0.3888888888888889,7.0,2.184920634920635
ETA - NewJeans,ETA,NewJeans,2025-10-09,50,49,1,78,78,0,0.0,42,2025-10-21,7,28,0.5833333333333334,3.214121732666125,2.1666666666666665
Espresso - Sabrina Carpenter,Espresso,Sabrina Carpenter,2025-08-14,33,30,3,99,99,0,0.0,26,2025-08-17,4,59,1.3333333333333333,3.060041267120491,2.1666666666666665
For Us - V,For Us,V,2024-12-31,48,44,4,85,80,-5,-5.88235294117647,41,2025-01-03,3,10,1.0,3.010270485365348,2.15
T.B.H - QWER,T.B.H,QWER,2025-09-19,49,50,-1,60,60,0,0.0,42,2025-09-30,8,30,0.7272727272727273,2.8829194386586527,2.1454545454545455
Dangerously - Charlie Puth,Dangerously,Charlie Puth,2024-06-16,49,44,5,64,64,0,0.0,42,2024-06-19,2,16,0.6666666666666666,5.176871642217914,2.1333333333333333
vampire - Olivia Rodrigo,vampire,Olivia Rodrigo,2024-07-25,42,48,-6,98,98,0,0.0,42,2024-07-27,6,19,3.0,2.4717149916606487,2.1
Hype Boy - NewJeans,Hype Boy,NewJeans,2025-09-14,46,50,-4,79,79,0,0.0,44,2025-09-16,6,30,3.0,3.03315017762062,2.1
Love Letter - Lim Young Woong,Love Letter,Lim Young Woong,2024-12-28,47,43,4,58,56,-2,-3.4482758620689653,41,2024-12-29,2,42,2.0,1.9015970731391623,2.1
Alone - Jimin,Alone,Jimin,2025-07-19,50,43,7,71,71,0,0.0,43,2025-07-19,0,2,0.0,0.0,2.1
VIBE (feat. Jimin of BTS) - TAEYANG,VIBE (feat. Jimin of BTS),TAEYANG,2024-10-29,50,43,7,71,71,0,0.0,43,2024-10-29,0,14,0.0,3.177855476905576,2.1
Intro: Singularity - BTS,Intro: Singularity,BTS,2024-08-27,50,49,1,71,71,0,0.0,45,2024-08-28,4,2,4.0,0.0,2.1
Like Crazy (Instrumental) - Jimin,Like Crazy (Instrumental),Jimin,2024-06-21,48,41,7,68,68,0,0.0,41,2024-06-21,0,2,0.0,0.0,2.1
