song_id,song,artist,comeback_number,reentry_date,reentry_rank,reentry_popularity,peak_rank,peak_date,retention_days,average_rank,average_popularity,rank_decay,days_to_peak,rank_recovery_speed,rank_stability,first_entry_rank,first_entry_popularity,first_entry_peak_rank,first_entry_retention_days,first_entry_average_rank,first_entry_average_popularity,rank_improvement_vs_first_entry,peak_improvement_vs_first_entry,retention_change_vs_first_entry
Hype Boy - NewJeans,Hype Boy,NewJeans,21,2025-10-13,50,77,50,2025-10-13,1,50.0,77.0,0,0,0.0,0.0,18,87,15,156,25.53205128205128,86.17307692307692,-32,-35,-155
I Don’t Think That I Like Her - Charlie Puth,I Don’t Think That I Like Her,Charlie Puth,1,2024-06-16,49,73,49,2024-06-16,1,49.0,73.0,0,0,0.0,0.0,47,72,47,1,47.0,72.0,-2,-2,0
I Don’t Think That I Like Her - Charlie Puth,I Don’t Think That I Like Her,Charlie Puth,2,2024-06-18,49,73,46,2024-06-19,3,48.0,73.0,3,1,3.0,1.7320508075688772,47,72,47,1,47.0,72.0,-2,1,2
I Don’t Think That I Like Her - Charlie Puth,I Don’t Think That I Like Her,Charlie Puth,3,2024-06-25,48,73,48,2024-06-25,2,48.0,73.0,0,0,0.0,0.0,47,72,47,1,47.0,72.0,-1,-1,1
I Don’t Think That I Like Her - Charlie Puth,I Don’t Think That I Like Her,Charlie Puth,4,2024-07-01,50,74,50,2024-07-01,1,50.0,74.0,0,0,0.0,0.0,47,72,47,1,47.0,72.0,-3,-3,0
I Had Some Help (Feat. Morgan Wallen) - Post Malone & Morgan Wallen,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,1,2025-05-23,50,95,50,2025-05-23,1,50.0,95.0,0,0,0.0,0.0,31,83,31,8,39.25,88.75,-19,-19,-7
I Love You - Lim Young Woong,I Love You,Lim Young Woong,1,2024-05-30,46,56,46,2024-05-30,2,48.0,56.0,4,0,0.0,2.8284271247461903,50,56,45,9,47.77777777777778,56.0,4,-1,-7
I Love You - Lim Young Woong,I Love You,Lim Young Woong,2,2024-06-03,44,56,43,2024-06-05,4,44.5,56.0,0,2,0.5,2.3804761428476167,50,56,45,9,47.77777777777778,56.0,6,2,-5
I Love You - Lim Young Woong,I Love You,Lim Young Woong,3,2024-06-10,46,56,46,2024-06-10,2,48.0,56.0,4,0,0.0,2.8284271247461903,50,56,45,9,47.77777777777778,56.0,4,-1,-7
I Love You - Lim Young Woong,I Love You,Lim Young Woong,4,2024-06-13,46,56,46,2024-06-13,2,48.0,56.0,4,0,0.0,2.8284271247461903,50,56,45,9,47.77777777777778,56.0,4,-1,-7
I Love You - Lim Young Woong,I Love You,Lim Young Woong,5,2024-09-25,48,55,48,2024-09-25,2,48.0,55.0,0,0,0.0,0.0,50,56,45,9,47.77777777777778,56.0,2,-3,-7
I Love You - Lim Young Woong,I Love You,Lim Young Woong,6,2024-10-17,49,56,49,2024-10-17,2,49.0,56.0,0,0,0.0,0.0,50,56,45,9,47.77777777777778,56.0,1,-4,-7
I Love You - Lim Young Woong,I Love You,Lim Young Woong,7,2024-10-22,45,57,24,2024-12-02,117,34.72649572649573,59.256410256410255,26,41,0.5121951219512195,5.794801373561765,50,56,45,9,47.77777777777778,56.0,5,21,108
I Love You - Lim Young Woong,I Love You,Lim Young Woong,8,2025-02-18,47,58,42,2025-02-19,3,43.666666666666664,58.0,0,1,5.0,2.8867513459481287,50,56,45,9,47.77777777777778,56.0,3,3,-6
I Love You - Lim Young Woong,I Love You,Lim Young Woong,9,2025-02-23,50,58,50,2025-02-23,1,50.0,58.0,0,0,0.0,0.0,50,56,45,9,47.77777777777778,56.0,0,-5,-8
I Love You - Lim Young Woong,I Love You,Lim Young Woong,10,2025-02-26,48,58,48,2025-02-26,3,48.333333333333336,58.0,1,0,0.0,0.5773502691896258,50,56,45,9,47.77777777777778,56.0,2,-3,-6
I Love You - Lim Young Woong,I Love You,Lim Young Woong,11,2025-03-04,50,57,50,2025-03-04,2,50.0,57.0,0,0,0.0,0.0,50,56,45,9,47.77777777777778,56.0,0,-5,-7
I Love You - Lim Young Woong,I Love You,Lim Young Woong,12,2025-03-09,46,57,46,2025-03-09,1,46.0,57.0,0,0,0.0,0.0,50,56,45,9,47.77777777777778,56.0,4,-1,-8
I will come to you - Jin,I will come to you,Jin,1,2025-11-23,47,53,30,2025-11-27,5,42.4,56.6,0,4,4.25,7.436396977031283,25,66,25,5,29.0,65.4,-22,-5,0
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,1,2025-04-09,47,53,47,2025-04-09,1,47.0,53.0,0,0,0.0,0.0,50,53,50,1,50.0,53.0,3,3,0
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,2,2025-04-12,43,54,43,2025-04-12,5,45.6,54.0,2,0,0.0,1.6733200530681511,50,53,50,1,50.0,53.0,7,7,4
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,3,2025-04-18,49,54,39,2025-04-23,9,43.55555555555556,54.888888888888886,5,5,2.0,3.2829526005987013,50,53,50,1,50.0,53.0,1,11,8
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,4,2025-09-02,46,53,46,2025-09-02,2,46.0,53.0,0,0,0.0,0.0,50,53,50,1,50.0,53.0,4,4,1
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,5,2025-09-07,48,53,48,2025-09-07,1,48.0,53.0,0,0,0.0,0.0,50,53,50,1,50.0,53.0,2,2,0
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,6,2025-09-09,43,53,43,2025-09-09,2,43.0,53.0,0,0,0.0,0.0,50,53,50,1,50.0,53.0,7,7,1
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,7,2025-09-15,50,53,36,2025-09-17,12,42.083333333333336,53.666666666666664,10,2,7.0,4.399552318822974,50,53,50,1,50.0,53.0,0,14,11
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,8,2025-09-29,42,53,31,2025-10-15,22,41.04545454545455,53.22727272727273,16,16,0.6875,5.140662109729341,50,53,50,1,50.0,53.0,8,19,21
If I have you only (My love X Nerd Connection) - Nerd Connection,If I have you only (My love X Nerd Connection),Nerd Connection,9,2025-10-22,50,54,50,2025-10-22,1,50.0,54.0,0,0,0.0,0.0,50,53,50,1,50.0,53.0,0,0,0
"If I’m S, Can You Be My N? - TWS","If I’m S, Can You Be My N?",TWS,1,2025-07-12,34,67,32,2025-07-17,12,35.5,69.0,13,5,0.4,4.482288376589473,45,62,39,9,42.333333333333336,64.77777777777777,11,7,3
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,1,2024-07-30,40,61,12,2024-11-17,214,22.990654205607477,62.271028037383175,9,110,0.2545454545454545,9.636584561519722,27,61,23,72,30.319444444444443,61.25,-13,11,142
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,2,2025-03-02,21,62,20,2025-03-03,12,21.666666666666668,61.416666666666664,1,1,1.0,1.2309149097933274,27,61,23,72,30.319444444444443,61.25,6,3,-60
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,3,2025-03-15,22,60,22,2025-03-15,10,24.7,60.0,4,0,0.0,1.636391694484477,27,61,23,72,30.319444444444443,61.25,5,1,-62
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,4,2025-03-26,24,59,23,2025-05-07,62,30.193548387096776,58.95161290322581,24,42,0.023809523809523808,4.529823612088743,27,61,23,72,30.319444444444443,61.25,3,0,-10
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,5,2025-05-29,47,58,29,2025-06-24,43,35.04651162790697,55.395348837209305,3,26,0.6923076923076923,3.585376970099339,27,61,23,72,30.319444444444443,61.25,-20,-6,-29
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,6,2025-07-12,32,57,29,2025-07-18,32,33.65625,57.78125,2,6,0.5,3.772646670869909,27,61,23,72,30.319444444444443,61.25,-5,-6,-40
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,7,2025-08-14,32,58,31,2025-08-20,47,40.361702127659576,56.91489361702128,12,6,0.16666666666666666,4.91415670997708,27,61,23,72,30.319444444444443,61.25,-5,-8,-25
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,8,2025-10-01,48,56,46,2025-10-02,5,47.2,55.6,2,1,2.0,0.8366600265340756,27,61,23,72,30.319444444444443,61.25,-21,-23,-67
If We Ever Meet Again - Lim Young Woong,If We Ever Meet Again,Lim Young Woong,9,2025-10-07,50,55,46,2025-10-08,5,47.6,55.0,1,1,4.0,1.51657508881031,27,61,23,72,30.319444444444443,61.25,-23,-23,-67
Impossible - RIIZE,Impossible,RIIZE,1,2025-06-18,49,63,44,2025-06-21,4,46.25,35.0,0,3,1.6666666666666667,2.217355782608345,21,53,11,36,24.47222222222222,67.47222222222223,-28,-33,-32
In Bloom - ZEROBASEONE,In Bloom,ZEROBASEONE,1,2024-07-17,48,76,48,2024-07-17,3,48.333333333333336,77.0,1,0,0.0,0.5773502691896258,39,71,39,2,41.5,72.0,-9,-9,1
In Bloom - ZEROBASEONE,In Bloom,ZEROBASEONE,2,2024-07-22,50,79,50,2024-07-22,1,50.0,79.0,0,0,0.0,0.0,39,71,39,2,41.5,72.0,-11,-11,-1
Interlude : Dive - Jimin,Interlude : Dive,Jimin,1,2024-05-24,48,77,7,2024-06-25,66,19.575757575757574,77.37878787878788,38,32,1.28125,13.939496300424816,42,78,33,3,37.666666666666664,78.0,-6,26,63
Interlude : Dive - Jimin,Interlude : Dive,Jimin,2,2024-07-30,44,78,14,2024-08-16,45,24.91111111111111,77.08888888888889,18,17,1.7647058823529411,8.319807204448425,42,78,33,3,37.666666666666664,78.0,-2,19,42
Interlude : Dive - Jimin,Interlude : Dive,Jimin,3,2024-09-14,26,77,26,2024-09-14,14,36.5,76.57142857142857,19,0,0.0,6.936525399318063,42,78,33,3,37.666666666666664,78.0,16,7,11
Interlude : Dive - Jimin,Interlude : Dive,Jimin,4,2024-09-29,35,76,35,2024-09-29,1,35.0,76.0,0,0,0.0,0.0,42,78,33,3,37.666666666666664,78.0,7,-2,-2
Interlude : Dive - Jimin,Interlude : Dive,Jimin,5,2024-10-06,37,77,37,2024-10-06,4,45.25,77.0,8,0,0.0,5.909032633745278,42,78,33,3,37.666666666666664,78.0,5,-4,1
Interlude : Dive - Jimin,Interlude : Dive,Jimin,6,2024-10-12,39,77,39,2024-10-12,1,39.0,77.0,0,0,0.0,0.0,42,78,33,3,37.666666666666664,78.0,3,-6,-2
Interlude : Dive - Jimin,Interlude : Dive,Jimin,7,2024-10-14,46,77,46,2024-10-14,2,46.0,77.5,0,0,0.0,0.0,42,78,33,3,37.666666666666664,78.0,-4,-13,-1
Interlude : Dive - Jimin,Interlude : Dive,Jimin,8,2024-10-17,42,78,31,2024-10-20,4,38.75,78.0,0,3,3.6666666666666665,5.251983752196243,42,78,33,3,37.666666666666664,78.0,0,2,1
Interlude : Dive - Jimin,Interlude : Dive,Jimin,9,2024-10-22,35,79,17,2024-11-27,98,26.887755102040817,77.86734693877551,17,36,0.5,6.450257971443435,42,78,33,3,37.666666666666664,78.0,7,16,95
Interlude : Dive - Jimin,Interlude : Dive,Jimin,10,2025-01-30,44,77,36,2025-01-31,2,40.0,77.0,0,1,8.0,5.656854249492381,42,78,33,3,37.666666666666664,78.0,-2,-3,-1
Interlude : Dive - Jimin,Interlude : Dive,Jimin,11,2025-02-02,47,77,47,2025-02-02,1,47.0,77.0,0,0,0.0,0.0,42,78,33,3,37.666666666666664,78.0,-5,-14,-2
Interlude : Dive - Jimin,Interlude : Dive,Jimin,12,2025-02-04,48,77,39,2025-02-05,3,42.0,77.0,0,1,9.0,5.196152422706632,42,78,33,3,37.666666666666664,78.0,-6,-6,0
Interlude : Dive - Jimin,Interlude : Dive,Jimin,13,2025-02-08,49,77,40,2025-02-09,4,45.25,77.0,2,1,9.0,4.9916597106239795,42,78,33,3,37.666666666666664,78.0,-7,-7,1
Interlude : Dive - Jimin,Interlude : Dive,Jimin,14,2025-02-14,24,76,22,2025-02-15,8,28.0,76.5,22,1,2.0,7.131419413913534,42,78,33,3,37.666666666666664,78.0,18,11,5
Interlude : Dive - Jimin,Interlude : Dive,Jimin,15,2025-02-24,39,76,31,2025-02-26,5,34.6,76.0,7,2,4.0,3.7815340802378072,42,78,33,3,37.666666666666664,78.0,3,2,2
Interlude : Dive - Jimin,Interlude : Dive,Jimin,16,2025-03-02,34,76,34,2025-03-02,1,34.0,76.0,0,0,0.0,0.0,42,78,33,3,37.666666666666664,78.0,8,-1,-2
Interlude : Dive - Jimin,Interlude : Dive,Jimin,17,2025-03-06,43,75,32,2025-03-10,8,37.375,75.0,1,4,2.75,4.470139019889969,42,78,33,3,37.666666666666664,78.0,-1,1,5
Interlude : Dive - Jimin,Interlude : Dive,Jimin,18,2025-03-15,34,75,27,2025-03-24,10,32.9,74.6,0,9,0.7777777777777778,3.2472210341220142,42,78,33,3,37.666666666666664,78.0,8,6,7
Interlude : Dive - Jimin,Interlude : Dive,Jimin,19,2025-03-26,27,74,15,2025-04-21,65,26.553846153846155,76.83076923076923,28,26,0.46153846153846156,7.679173883853754,42,78,33,3,37.666666666666664,78.0,15,18,62
Interlude : Dive - Jimin,Interlude : Dive,Jimin,20,2025-06-05,41,82,41,2025-06-05,4,46.0,82.0,9,0,0.0,3.7416573867739413,42,78,33,3,37.666666666666664,78.0,1,-8,1
Interlude : Dive - Jimin,Interlude : Dive,Jimin,21,2025-06-12,46,75,37,2025-06-19,12,45.166666666666664,74.25,13,7,1.2857142857142858,4.323999271157397,42,78,33,3,37.666666666666664,78.0,-4,-4,9
Interlude : Dive - Jimin,Interlude : Dive,Jimin,22,2025-06-28,47,77,42,2025-06-29,2,44.5,77.0,0,1,5.0,3.5355339059327378,42,78,33,3,37.666666666666664,78.0,-5,-9,-1
Interlude : Showtime - Jimin,Interlude : Showtime,Jimin,1,2025-08-14,15,77,8,2025-08-29,106,19.660377358490567,72.83018867924528,14,15,0.4666666666666667,6.727182658655185,10,68,9,23,12.347826086956522,76.21739130434783,-5,1,83
Intro: Singularity - BTS,Intro: Singularity,BTS,1,2024-08-21,49,71,46,2024-08-22,3,48.333333333333336,71.0,4,1,3.0,2.0816659994661326,45,70,45,1,45.0,70.0,-4,-1,2
Intro: Singularity - BTS,Intro: Singularity,BTS,2,2024-08-27,49,71,45,2024-08-28,2,47.0,71.5,0,1,4.0,2.8284271247461903,45,70,45,1,45.0,70.0,-4,0,1
I’ll See You There Tomorrow - TOMORROW X TOGETHER,I’ll See You There Tomorrow,TOMORROW X TOGETHER,1,2025-04-23,45,78,43,2025-04-24,4,46.0,78.0,6,1,2.0,2.581988897471611,40,77,40,3,41.0,77.33333333333333,-5,-3,1
Jealousyvalhalla - YANGHONGWON,Jealousyvalhalla,YANGHONGWON,1,2025-05-26,16,48,16,2025-05-26,1,16.0,48.0,0,0,0.0,0.0,24,0,23,4,32.25,32.25,8,7,-3
K-POP - Travis Scott & Bad Bunny & The Weeknd,K-POP,Travis Scott & Bad Bunny & The Weeknd,1,2024-07-29,46,91,46,2024-07-29,2,47.0,91.5,2,0,0.0,1.4142135623730951,39,82,39,4,43.5,65.0,-7,-7,-2
Kill Bill - SZA,Kill Bill,SZA,1,2024-05-21,46,94,40,2024-05-29,20,44.45,94.0,9,8,0.75,2.3277502126799554,45,94,45,2,45.5,94.0,-1,5,18
Kill Bill - SZA,Kill Bill,SZA,2,2024-06-11,49,94,44,2024-06-18,9,47.333333333333336,94.0,3,7,0.7142857142857143,1.5811388300841898,45,94,45,2,45.5,94.0,-4,1,7
Kill Bill - SZA,Kill Bill,SZA,3,2024-06-23,47,94,42,2024-07-02,12,44.416666666666664,94.0,2,9,0.5555555555555556,1.729862492345632,45,94,45,2,45.5,94.0,-2,3,10
Kitsch - IVE,Kitsch,IVE,1,2024-08-17,49,77,49,2024-08-17,1,49.0,77.0,0,0,0.0,0.0,9,80,9,90,27.58888888888889,79.44444444444444,-40,-40,-89
Kitsch - IVE,Kitsch,IVE,2,2024-08-19,50,76,50,2024-08-19,1,50.0,76.0,0,0,0.0,0.0,9,80,9,90,27.58888888888889,79.44444444444444,-41,-41,-89
Klaxon - (G)I-DLE,Klaxon,(G)I-DLE,1,2025-07-27,47,74,36,2025-08-04,17,45.11764705882353,74.58823529411765,12,8,1.375,3.2573446421352252,50,72,47,3,48.666666666666664,72.0,3,11,14
Klaxon - (G)I-DLE,Klaxon,(G)I-DLE,2,2025-08-15,45,75,45,2025-08-15,2,45.0,75.0,0,0,0.0,0.0,50,72,47,3,48.666666666666664,72.0,5,2,-1
LOVE DIVE - IVE,LOVE DIVE,IVE,1,2024-05-21,49,83,49,2024-05-21,2,49.5,83.0,1,0,0.0,0.7071067811865476,49,83,48,2,48.5,83.0,0,-1,0
LOVE DIVE - IVE,LOVE DIVE,IVE,2,2024-05-29,49,83,49,2024-05-29,1,49.0,83.0,0,0,0.0,0.0,49,83,48,2,48.5,83.0,0,-1,-1
LOVE DIVE - IVE,LOVE DIVE,IVE,3,2024-06-19,48,83,48,2024-06-19,1,48.0,83.0,0,0,0.0,0.0,49,83,48,2,48.5,83.0,1,0,-1
Last Christmas - Single Version - Wham!,Last Christmas - Single Version,Wham!,1,2024-12-23,42,89,13,2024-12-25,5,20.8,89.0,0,2,14.5,12.617448236470004,38,89,38,3,41.0,89.0,-4,25,2
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,1,2024-10-26,30,83,15,2024-10-27,5,20.4,83.0,4,1,15.0,6.308724118235002,23,82,6,159,17.729559748427672,85.04402515723271,-7,-9,-154
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2,2024-11-28,29,82,19,2024-11-29,4,23.0,82.0,3,1,10.0,4.242640687119285,23,82,6,159,17.729559748427672,85.04402515723271,-6,-13,-155
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,3,2024-12-28,42,79,39,2025-01-09,23,44.04347826086956,81.8695652173913,9,12,0.25,3.226005986433678,23,82,6,159,17.729559748427672,85.04402515723271,-19,-33,-136
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,4,2025-01-21,44,83,44,2025-01-21,4,47.25,83.0,6,0,0.0,2.5,23,82,6,159,17.729559748427672,85.04402515723271,-21,-38,-155
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,5,2025-01-28,50,83,50,2025-01-28,2,50.0,83.0,0,0,0.0,0.0,23,82,6,159,17.729559748427672,85.04402515723271,-27,-44,-157
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,6,2025-02-10,46,83,46,2025-02-10,1,46.0,83.0,0,0,0.0,0.0,23,82,6,159,17.729559748427672,85.04402515723271,-23,-40,-158
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,7,2025-08-18,47,78,47,2025-08-18,4,47.5,78.0,1,0,0.0,0.5773502691896257,23,82,6,159,17.729559748427672,85.04402515723271,-24,-41,-155
Left and Right (Feat. Jung Kook of BTS) - Charlie Puth,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,8,2025-08-23,43,78,33,2025-09-02,24,40.416666666666664,79.375,9,10,1.0,4.490731195102493,23,82,6,159,17.729559748427672,85.04402515723271,-20,-27,-135
Let's Say Goodbye - Parc Jae Jung,Let's Say Goodbye,Parc Jae Jung,1,2024-07-30,38,53,30,2024-08-27,45,37.644444444444446,54.266666666666666,18,28,0.2857142857142857,4.588303090743381,50,50,36,15,39.666666666666664,51.8,12,6,30
Let's Say Goodbye - Parc Jae Jung,Let's Say Goodbye,Parc Jae Jung,2,2024-09-14,46,55,37,2024-09-22,18,44.333333333333336,54.888888888888886,12,8,1.125,3.531372004659679,50,50,36,15,39.666666666666664,51.8,4,-1,3
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,1,2024-05-28,43,73,43,2024-05-28,1,43.0,73.0,0,0,0.0,0.0,47,74,46,2,46.5,74.0,4,3,-1
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,2,2024-05-30,48,72,48,2024-05-30,1,48.0,72.0,0,0,0.0,0.0,47,74,46,2,46.5,74.0,-1,-2,-1
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,3,2024-06-01,47,72,46,2024-06-03,3,47.0,72.0,0,2,0.5,1.0,47,74,46,2,46.5,74.0,0,0,1
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,4,2024-06-08,45,72,45,2024-06-08,1,45.0,72.0,0,0,0.0,0.0,47,74,46,2,46.5,74.0,2,1,-1
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,5,2024-06-10,45,71,36,2024-06-12,8,39.5,71.0,10,2,4.5,4.035556254807296,47,74,46,2,46.5,74.0,2,10,6
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,6,2024-06-20,43,71,33,2024-06-22,5,39.4,71.0,14,2,5.0,5.727128425310541,47,74,46,2,46.5,74.0,4,13,3
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,7,2024-06-27,45,71,38,2024-06-28,5,42.8,71.0,1,1,7.0,3.96232255123179,47,74,46,2,46.5,74.0,2,8,3
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,8,2024-07-03,49,71,49,2024-07-03,1,49.0,71.0,0,0,0.0,0.0,47,74,46,2,46.5,74.0,-2,-3,-1
Like Crazy (Deep House Remix) - Jimin,Like Crazy (Deep House Remix),Jimin,9,2024-07-09,46,71,46,2024-07-09,1,46.0,71.0,0,0,0.0,0.0,47,74,46,2,46.5,74.0,1,0,-1
Like Crazy (English Version) - Jimin,Like Crazy (English Version),Jimin,1,2025-03-02,4,81,3,2025-03-09,12,3.8333333333333335,79.83333333333333,0,7,0.14285714285714285,0.5773502691896257,6,90,2,287,3.7526132404181185,85.2439024390244,2,-1,-275
Like Crazy (English Version) - Jimin,Like Crazy (English Version),Jimin,2,2025-03-15,4,79,3,2025-03-16,10,3.1,78.6,0,1,1.0,0.31622776601683794,6,90,2,287,3.7526132404181185,85.2439024390244,2,-1,-277
Like Crazy (English Version) - Jimin,Like Crazy (English Version),Jimin,3,2025-03-26,3,78,2,2025-05-09,107,4.897196261682243,75.54205607476635,4,44,0.022727272727272728,1.6593621156725527,6,90,2,287,3.7526132404181185,85.2439024390244,3,0,-180
Like Crazy (English Version) - Jimin,Like Crazy (English Version),Jimin,4,2025-07-12,7,74,6,2025-07-18,12,13.333333333333334,74.0,28,6,0.16666666666666666,12.694546669791526,6,90,2,287,3.7526132404181185,85.2439024390244,-1,-4,-275
Like Crazy (Instrumental) - Jimin,Like Crazy (Instrumental),Jimin,1,2024-06-14,49,68,48,2024-06-15,2,48.5,68.0,0,1,1.0,0.7071067811865476,48,68,47,2,47.5,68.0,-1,-1,0
Like Crazy (Instrumental) - Jimin,Like Crazy (Instrumental),Jimin,2,2024-06-21,41,68,41,2024-06-21,2,42.0,68.0,2,0,0.0,1.4142135623730951,48,68,47,2,47.5,68.0,7,6,0
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,1,2024-05-28,44,72,44,2024-05-28,1,44.0,72.0,0,0,0.0,0.0,49,73,47,2,48.0,73.0,5,3,-1
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,2,2024-06-01,50,72,50,2024-06-01,1,50.0,72.0,0,0,0.0,0.0,49,73,47,2,48.0,73.0,-1,-3,-1
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,3,2024-06-03,49,72,49,2024-06-03,1,49.0,72.0,0,0,0.0,0.0,49,73,47,2,48.0,73.0,0,-2,-1
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,4,2024-06-08,49,71,49,2024-06-08,1,49.0,71.0,0,0,0.0,0.0,49,73,47,2,48.0,73.0,0,-2,-1
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,5,2024-06-10,48,71,38,2024-06-11,8,42.125,71.0,10,1,10.0,3.943801646707328,49,73,47,2,48.0,73.0,1,9,6
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,6,2024-06-20,42,71,35,2024-06-22,5,39.8,71.0,14,2,3.5,5.805170109479997,49,73,47,2,48.0,73.0,7,12,3
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,7,2024-06-27,46,71,40,2024-06-28,5,44.8,71.0,2,1,6.0,3.63318042491699,49,73,47,2,48.0,73.0,3,7,3
Like Crazy (UK Garage Remix) - Jimin,Like Crazy (UK Garage Remix),Jimin,8,2024-07-03,50,71,50,2024-07-03,1,50.0,71.0,0,0,0.0,0.0,49,73,47,2,48.0,73.0,-1,-3,-1
Like Crazy - Jimin,Like Crazy,Jimin,1,2025-03-02,1,92,1,2025-03-02,12,1.0,91.33333333333333,0,0,0.0,0.0,1,93,1,287,1.7770034843205575,93.68641114982579,0,0,-275
Like Crazy - Jimin,Like Crazy,Jimin,2,2025-03-15,1,91,1,2025-03-15,10,1.0,90.5,0,0,0.0,0.0,1,93,1,287,1.7770034843205575,93.68641114982579,0,0,-277
Like Crazy - Jimin,Like Crazy,Jimin,3,2025-03-26,1,90,1,2025-03-26,107,1.2710280373831775,88.76635514018692,0,0,0.0,0.44658227195174616,1,93,1,287,1.7770034843205575,93.68641114982579,0,0,-180
Like Crazy - Jimin,Like Crazy,Jimin,4,2025-07-12,1,88,1,2025-07-12,32,9.09375,87.34375,13,0,0.0,6.854992882516717,1,93,1,287,1.7770034843205575,93.68641114982579,0,0,-255
Like Crazy - Jimin,Like Crazy,Jimin,5,2025-08-14,17,84,15,2025-08-20,21,24.904761904761905,82.33333333333333,23,6,0.3333333333333333,8.005652764795398,1,93,1,287,1.7770034843205575,93.68641114982579,-16,-14,-266
Like Crazy - Jimin,Like Crazy,Jimin,6,2025-09-05,33,80,8,2025-11-23,84,26.404761904761905,76.46428571428571,4,79,0.31645569620253167,9.93365830963131,1,93,1,287,1.7770034843205575,93.68641114982579,-32,-7,-203
Like That - Future & Metro Boomin,Like That,Future & Metro Boomin,1,2025-03-29,46,90,45,2025-03-30,3,45.333333333333336,91.0,0,1,1.0,0.5773502691896258,48,87,48,1,48.0,87.0,2,3,2
Lilith (feat. SUGA of BTS) (Diablo IV Anthem) - Halsey & SUGA,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey & SUGA,1,2024-07-22,46,85,40,2024-07-23,7,45.57142857142857,84.71428571428571,10,1,6.0,4.157609203101499,28,69,17,43,30.441860465116278,84.74418604651163,-18,-23,-36
